genre,parent
http://www.wikidata.org/entity/Q3325918,http://www.wikidata.org/entity/Q2250773
http://www.wikidata.org/entity/Q3325918,http://www.wikidata.org/entity/Q108297192
http://www.wikidata.org/entity/Q3327514,http://www.wikidata.org/entity/Q10334896
http://www.wikidata.org/entity/Q3327514,http://www.wikidata.org/entity/Q108615838
http://www.wikidata.org/entity/Q3328582,http://www.wikidata.org/entity/Q3679098
http://www.wikidata.org/entity/Q3328582,http://www.wikidata.org/entity/Q121411631
http://www.wikidata.org/entity/Q3328583,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q3328589,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q3328590,http://www.wikidata.org/entity/Q8361
http://www.wikidata.org/entity/Q3328592,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3328593,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q3328599,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3328599,http://www.wikidata.org/entity/Q964987
http://www.wikidata.org/entity/Q3328601,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q3328602,http://www.wikidata.org/entity/Q10838732
http://www.wikidata.org/entity/Q3328603,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q3328603,http://www.wikidata.org/entity/Q5645984
http://www.wikidata.org/entity/Q3328608,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q3328618,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q3328618,http://www.wikidata.org/entity/Q2267955
http://www.wikidata.org/entity/Q3328619,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q3328622,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q3328622,http://www.wikidata.org/entity/Q88340836
http://www.wikidata.org/entity/Q3328652,http://www.wikidata.org/entity/Q26897135
http://www.wikidata.org/entity/Q3328656,http://www.wikidata.org/entity/Q116777655
http://www.wikidata.org/entity/Q3328660,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q3328668,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q3328669,http://www.wikidata.org/entity/Q3328755
http://www.wikidata.org/entity/Q3328676,http://www.wikidata.org/entity/Q3328755
http://www.wikidata.org/entity/Q3328676,http://www.wikidata.org/entity/Q16243117
http://www.wikidata.org/entity/Q3328678,http://www.wikidata.org/entity/Q2587471
http://www.wikidata.org/entity/Q3328681,http://www.wikidata.org/entity/Q43343
http://www.wikidata.org/entity/Q3328681,http://www.wikidata.org/entity/Q373342
http://www.wikidata.org/entity/Q3328684,http://www.wikidata.org/entity/Q106588687
http://www.wikidata.org/entity/Q3328686,http://www.wikidata.org/entity/Q1065742
http://www.wikidata.org/entity/Q3328687,http://www.wikidata.org/entity/Q487965
http://www.wikidata.org/entity/Q3328687,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3328692,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328693,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q3328694,http://www.wikidata.org/entity/Q3328583
http://www.wikidata.org/entity/Q3328694,http://www.wikidata.org/entity/Q3328601
http://www.wikidata.org/entity/Q3328697,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328702,http://www.wikidata.org/entity/Q10838732
http://www.wikidata.org/entity/Q3328704,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q3328706,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3328706,http://www.wikidata.org/entity/Q2956178
http://www.wikidata.org/entity/Q542971,http://www.wikidata.org/entity/Q483251
http://www.wikidata.org/entity/Q542971,http://www.wikidata.org/entity/Q484344
http://www.wikidata.org/entity/Q544440,http://www.wikidata.org/entity/Q531426
http://www.wikidata.org/entity/Q544440,http://www.wikidata.org/entity/Q107736421
http://www.wikidata.org/entity/Q546206,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q546206,http://www.wikidata.org/entity/Q11787389
http://www.wikidata.org/entity/Q546206,http://www.wikidata.org/entity/Q114880124
http://www.wikidata.org/entity/Q546264,http://www.wikidata.org/entity/Q484641
http://www.wikidata.org/entity/Q546359,http://www.wikidata.org/entity/Q45981
http://www.wikidata.org/entity/Q546359,http://www.wikidata.org/entity/Q120544
http://www.wikidata.org/entity/Q547137,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q547137,http://www.wikidata.org/entity/Q18345375
http://www.wikidata.org/entity/Q556959,http://www.wikidata.org/entity/Q8030395
http://www.wikidata.org/entity/Q564848,http://www.wikidata.org/entity/Q178122
http://www.wikidata.org/entity/Q567915,http://www.wikidata.org/entity/Q118738876
http://www.wikidata.org/entity/Q572717,http://www.wikidata.org/entity/Q108151792
http://www.wikidata.org/entity/Q572901,http://www.wikidata.org/entity/Q12183214
http://www.wikidata.org/entity/Q572901,http://www.wikidata.org/entity/Q65937946
http://www.wikidata.org/entity/Q573484,http://www.wikidata.org/entity/Q572717
http://www.wikidata.org/entity/Q574651,http://www.wikidata.org/entity/Q106298881
http://www.wikidata.org/entity/Q574784,http://www.wikidata.org/entity/Q484692
http://www.wikidata.org/entity/Q574784,http://www.wikidata.org/entity/Q3679098
http://www.wikidata.org/entity/Q574784,http://www.wikidata.org/entity/Q16684826
http://www.wikidata.org/entity/Q577080,http://www.wikidata.org/entity/Q29025044
http://www.wikidata.org/entity/Q577996,http://www.wikidata.org/entity/Q163775
http://www.wikidata.org/entity/Q579955,http://www.wikidata.org/entity/Q2281713
http://www.wikidata.org/entity/Q582093,http://www.wikidata.org/entity/Q191609
http://www.wikidata.org/entity/Q582093,http://www.wikidata.org/entity/Q1027114
http://www.wikidata.org/entity/Q582093,http://www.wikidata.org/entity/Q23072435
http://www.wikidata.org/entity/Q584752,http://www.wikidata.org/entity/Q1147692
http://www.wikidata.org/entity/Q585588,http://www.wikidata.org/entity/Q624044
http://www.wikidata.org/entity/Q585588,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q586110,http://www.wikidata.org/entity/Q316930
http://www.wikidata.org/entity/Q586110,http://www.wikidata.org/entity/Q899215
http://www.wikidata.org/entity/Q590662,http://www.wikidata.org/entity/Q106588687
http://www.wikidata.org/entity/Q591990,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q591990,http://www.wikidata.org/entity/Q1196752
http://www.wikidata.org/entity/Q591990,http://www.wikidata.org/entity/Q5849904
http://www.wikidata.org/entity/Q592060,http://www.wikidata.org/entity/Q1640319
http://www.wikidata.org/entity/Q592330,http://www.wikidata.org/entity/Q183504
http://www.wikidata.org/entity/Q592807,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q597240,http://www.wikidata.org/entity/Q187760
http://www.wikidata.org/entity/Q597493,http://www.wikidata.org/entity/Q645992
http://www.wikidata.org/entity/Q597493,http://www.wikidata.org/entity/Q16555308
http://www.wikidata.org/entity/Q597493,http://www.wikidata.org/entity/Q17176998
http://www.wikidata.org/entity/Q597493,http://www.wikidata.org/entity/Q98528197
http://www.wikidata.org/entity/Q598593,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q598929,http://www.wikidata.org/entity/Q25554481
http://www.wikidata.org/entity/Q599510,http://www.wikidata.org/entity/Q4797274
http://www.wikidata.org/entity/Q599877,http://www.wikidata.org/entity/Q179465
http://www.wikidata.org/entity/Q600094,http://www.wikidata.org/entity/Q7366
http://www.wikidata.org/entity/Q600094,http://www.wikidata.org/entity/Q1065742
http://www.wikidata.org/entity/Q600094,http://www.wikidata.org/entity/Q1139787
http://www.wikidata.org/entity/Q600094,http://www.wikidata.org/entity/Q5185279
http://www.wikidata.org/entity/Q601235,http://www.wikidata.org/entity/Q6010
http://www.wikidata.org/entity/Q601235,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q601235,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q602498,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q602498,http://www.wikidata.org/entity/Q121411631
http://www.wikidata.org/entity/Q602561,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q602646,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q602646,http://www.wikidata.org/entity/Q5151495
http://www.wikidata.org/entity/Q602859,http://www.wikidata.org/entity/Q172331
http://www.wikidata.org/entity/Q602859,http://www.wikidata.org/entity/Q18460285
http://www.wikidata.org/entity/Q604748,http://www.wikidata.org/entity/Q23072435
http://www.wikidata.org/entity/Q606089,http://www.wikidata.org/entity/Q106298881
http://www.wikidata.org/entity/Q606393,http://www.wikidata.org/entity/Q98528149
http://www.wikidata.org/entity/Q608490,http://www.wikidata.org/entity/Q98528232
http://www.wikidata.org/entity/Q608862,http://www.wikidata.org/entity/Q7366
http://www.wikidata.org/entity/Q608862,http://www.wikidata.org/entity/Q17191592
http://www.wikidata.org/entity/Q610022,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q612024,http://www.wikidata.org/entity/Q65937946
http://www.wikidata.org/entity/Q613408,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q613408,http://www.wikidata.org/entity/Q107718737
http://www.wikidata.org/entity/Q613707,http://www.wikidata.org/entity/Q65937946
http://www.wikidata.org/entity/Q613874,http://www.wikidata.org/entity/Q213121
http://www.wikidata.org/entity/Q615418,http://www.wikidata.org/entity/Q2568406
http://www.wikidata.org/entity/Q616425,http://www.wikidata.org/entity/Q16942070
http://www.wikidata.org/entity/Q616425,http://www.wikidata.org/entity/Q114357486
http://www.wikidata.org/entity/Q616679,http://www.wikidata.org/entity/Q183862
http://www.wikidata.org/entity/Q617240,http://www.wikidata.org/entity/Q38848
http://www.wikidata.org/entity/Q617240,http://www.wikidata.org/entity/Q83270
http://www.wikidata.org/entity/Q617240,http://www.wikidata.org/entity/Q206159
http://www.wikidata.org/entity/Q617338,http://www.wikidata.org/entity/Q9048265
http://www.wikidata.org/entity/Q617338,http://www.wikidata.org/entity/Q98528185
http://www.wikidata.org/entity/Q620979,http://www.wikidata.org/entity/Q2082510
http://www.wikidata.org/entity/Q620979,http://www.wikidata.org/entity/Q119142737
http://www.wikidata.org/entity/Q622688,http://www.wikidata.org/entity/Q213121
http://www.wikidata.org/entity/Q622871,http://www.wikidata.org/entity/Q170435
http://www.wikidata.org/entity/Q623715,http://www.wikidata.org/entity/Q65937946
http://www.wikidata.org/entity/Q623823,http://www.wikidata.org/entity/Q1063010
http://www.wikidata.org/entity/Q623824,http://www.wikidata.org/entity/Q1074080
http://www.wikidata.org/entity/Q623904,http://www.wikidata.org/entity/Q2742742
http://www.wikidata.org/entity/Q623904,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q623904,http://www.wikidata.org/entity/Q107189715
http://www.wikidata.org/entity/Q624044,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q624044,http://www.wikidata.org/entity/Q11400811
http://www.wikidata.org/entity/Q624081,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q624081,http://www.wikidata.org/entity/Q624044
http://www.wikidata.org/entity/Q624221,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3328710,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328711,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q3328714,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q3328715,http://www.wikidata.org/entity/Q10838732
http://www.wikidata.org/entity/Q3328720,http://www.wikidata.org/entity/Q612024
http://www.wikidata.org/entity/Q3328727,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q3328728,http://www.wikidata.org/entity/Q3328755
http://www.wikidata.org/entity/Q3328730,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q3328732,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3328732,http://www.wikidata.org/entity/Q964987
http://www.wikidata.org/entity/Q3328734,http://www.wikidata.org/entity/Q525073
http://www.wikidata.org/entity/Q3328735,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q3328738,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q3328739,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328740,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q3328743,http://www.wikidata.org/entity/Q10838732
http://www.wikidata.org/entity/Q3328745,http://www.wikidata.org/entity/Q107033785
http://www.wikidata.org/entity/Q3328755,http://www.wikidata.org/entity/Q115484611
http://www.wikidata.org/entity/Q3328756,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q3328757,http://www.wikidata.org/entity/Q106586248
http://www.wikidata.org/entity/Q3328758,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328761,http://www.wikidata.org/entity/Q1065742
http://www.wikidata.org/entity/Q3328761,http://www.wikidata.org/entity/Q7832297
http://www.wikidata.org/entity/Q3328762,http://www.wikidata.org/entity/Q3328601
http://www.wikidata.org/entity/Q3328763,http://www.wikidata.org/entity/Q1065742
http://www.wikidata.org/entity/Q3328763,http://www.wikidata.org/entity/Q61890363
http://www.wikidata.org/entity/Q3328764,http://www.wikidata.org/entity/Q867306
http://www.wikidata.org/entity/Q3328764,http://www.wikidata.org/entity/Q10730335
http://www.wikidata.org/entity/Q3328766,http://www.wikidata.org/entity/Q3211884
http://www.wikidata.org/entity/Q3328766,http://www.wikidata.org/entity/Q106507381
http://www.wikidata.org/entity/Q3328768,http://www.wikidata.org/entity/Q98528267
http://www.wikidata.org/entity/Q3328770,http://www.wikidata.org/entity/Q6942329
http://www.wikidata.org/entity/Q3328772,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q3328774,http://www.wikidata.org/entity/Q9730
http://www.wikidata.org/entity/Q3328774,http://www.wikidata.org/entity/Q639197
http://www.wikidata.org/entity/Q3328778,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q3328778,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q3328778,http://www.wikidata.org/entity/Q18345375
http://www.wikidata.org/entity/Q3328786,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3328789,http://www.wikidata.org/entity/Q6942044
http://www.wikidata.org/entity/Q3328794,http://www.wikidata.org/entity/Q18846
http://www.wikidata.org/entity/Q3328797,http://www.wikidata.org/entity/Q115484611
http://www.wikidata.org/entity/Q3333303,http://www.wikidata.org/entity/Q3710513
http://www.wikidata.org/entity/Q3333303,http://www.wikidata.org/entity/Q98528191
http://www.wikidata.org/entity/Q3334664,http://www.wikidata.org/entity/Q943929
http://www.wikidata.org/entity/Q3334664,http://www.wikidata.org/entity/Q17070502
http://www.wikidata.org/entity/Q3337088,http://www.wikidata.org/entity/Q55995
http://www.wikidata.org/entity/Q3337494,http://www.wikidata.org/entity/Q106588687
http://www.wikidata.org/entity/Q3345491,http://www.wikidata.org/entity/Q7366
http://www.wikidata.org/entity/Q3345491,http://www.wikidata.org/entity/Q3349675
http://www.wikidata.org/entity/Q3346909,http://www.wikidata.org/entity/Q3349675
http://www.wikidata.org/entity/Q3346909,http://www.wikidata.org/entity/Q98528198
http://www.wikidata.org/entity/Q3347022,http://www.wikidata.org/entity/Q6022257
http://www.wikidata.org/entity/Q3347093,http://www.wikidata.org/entity/Q6942037
http://www.wikidata.org/entity/Q3347279,http://www.wikidata.org/entity/Q829147
http://www.wikidata.org/entity/Q3347279,http://www.wikidata.org/entity/Q3328732
http://www.wikidata.org/entity/Q3347279,http://www.wikidata.org/entity/Q89363113
http://www.wikidata.org/entity/Q3349675,http://www.wikidata.org/entity/Q531426
http://www.wikidata.org/entity/Q3349990,http://www.wikidata.org/entity/Q107331898
http://www.wikidata.org/entity/Q3357584,http://www.wikidata.org/entity/Q6942287
http://www.wikidata.org/entity/Q3357584,http://www.wikidata.org/entity/Q122729865
http://www.wikidata.org/entity/Q3360459,http://www.wikidata.org/entity/Q11403
http://www.wikidata.org/entity/Q3365745,http://www.wikidata.org/entity/Q3328681
http://www.wikidata.org/entity/Q3365745,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q3388814,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q3388814,http://www.wikidata.org/entity/Q3328743
http://www.wikidata.org/entity/Q3389124,http://www.wikidata.org/entity/Q57143
http://www.wikidata.org/entity/Q3389124,http://www.wikidata.org/entity/Q211723
http://www.wikidata.org/entity/Q3389124,http://www.wikidata.org/entity/Q483352
http://www.wikidata.org/entity/Q3389124,http://www.wikidata.org/entity/Q484179
http://www.wikidata.org/entity/Q3391334,http://www.wikidata.org/entity/Q507246
http://www.wikidata.org/entity/Q3391334,http://www.wikidata.org/entity/Q2568406
http://www.wikidata.org/entity/Q3392209,http://www.wikidata.org/entity/Q235858
http://www.wikidata.org/entity/Q3394906,http://www.wikidata.org/entity/Q3328669
http://www.wikidata.org/entity/Q3395292,http://www.wikidata.org/entity/Q116690343
http://www.wikidata.org/entity/Q3397325,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q3397882,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q3397882,http://www.wikidata.org/entity/Q7248857
http://www.wikidata.org/entity/Q3401087,http://www.wikidata.org/entity/Q163775
http://www.wikidata.org/entity/Q3401087,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3408028,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q3408409,http://www.wikidata.org/entity/Q7602145
http://www.wikidata.org/entity/Q3408409,http://www.wikidata.org/entity/Q108866081
http://www.wikidata.org/entity/Q3410854,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q3410854,http://www.wikidata.org/entity/Q672134
http://www.wikidata.org/entity/Q3410876,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q3410882,http://www.wikidata.org/entity/Q1544863
http://www.wikidata.org/entity/Q3413969,http://www.wikidata.org/entity/Q11639
http://www.wikidata.org/entity/Q3413969,http://www.wikidata.org/entity/Q6826021
http://www.wikidata.org/entity/Q3415943,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q3415943,http://www.wikidata.org/entity/Q2665906
http://www.wikidata.org/entity/Q3417531,http://www.wikidata.org/entity/Q185652
http://www.wikidata.org/entity/Q3419345,http://www.wikidata.org/entity/Q852210
http://www.wikidata.org/entity/Q3419345,http://www.wikidata.org/entity/Q5413526
http://www.wikidata.org/entity/Q3419347,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q3419347,http://www.wikidata.org/entity/Q2346484
http://www.wikidata.org/entity/Q3419350,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q3419350,http://www.wikidata.org/entity/Q6942229
http://www.wikidata.org/entity/Q3419744,http://www.wikidata.org/entity/Q3710513
http://www.wikidata.org/entity/Q3419744,http://www.wikidata.org/entity/Q107033384
http://www.wikidata.org/entity/Q2998920,http://www.wikidata.org/entity/Q131272
http://www.wikidata.org/entity/Q3008122,http://www.wikidata.org/entity/Q208494
http://www.wikidata.org/entity/Q3008180,http://www.wikidata.org/entity/Q188534
http://www.wikidata.org/entity/Q3020766,http://www.wikidata.org/entity/Q83440
http://www.wikidata.org/entity/Q3020766,http://www.wikidata.org/entity/Q1164252
http://www.wikidata.org/entity/Q3021144,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3023376,http://www.wikidata.org/entity/Q438476
http://www.wikidata.org/entity/Q3023376,http://www.wikidata.org/entity/Q6942063
http://www.wikidata.org/entity/Q3023376,http://www.wikidata.org/entity/Q65052052
http://www.wikidata.org/entity/Q3025242,http://www.wikidata.org/entity/Q2579987
http://www.wikidata.org/entity/Q3026173,http://www.wikidata.org/entity/Q952404
http://www.wikidata.org/entity/Q3026173,http://www.wikidata.org/entity/Q1547148
http://www.wikidata.org/entity/Q3029796,http://www.wikidata.org/entity/Q58339
http://www.wikidata.org/entity/Q3029796,http://www.wikidata.org/entity/Q164444
http://www.wikidata.org/entity/Q3032090,http://www.wikidata.org/entity/Q1091536
http://www.wikidata.org/entity/Q3032212,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q3036886,http://www.wikidata.org/entity/Q186170
http://www.wikidata.org/entity/Q3039303,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q3046632,http://www.wikidata.org/entity/Q183862
http://www.wikidata.org/entity/Q3046632,http://www.wikidata.org/entity/Q487914
http://www.wikidata.org/entity/Q3048168,http://www.wikidata.org/entity/Q1033912
http://www.wikidata.org/entity/Q3048168,http://www.wikidata.org/entity/Q3084222
http://www.wikidata.org/entity/Q3050572,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q3050572,http://www.wikidata.org/entity/Q2529400
http://www.wikidata.org/entity/Q3052655,http://www.wikidata.org/entity/Q12876996
http://www.wikidata.org/entity/Q3053954,http://www.wikidata.org/entity/Q9764
http://www.wikidata.org/entity/Q3056538,http://www.wikidata.org/entity/Q20502
http://www.wikidata.org/entity/Q3056538,http://www.wikidata.org/entity/Q18345375
http://www.wikidata.org/entity/Q3062629,http://www.wikidata.org/entity/Q848457
http://www.wikidata.org/entity/Q3066180,http://www.wikidata.org/entity/Q339906
http://www.wikidata.org/entity/Q3066180,http://www.wikidata.org/entity/Q898709
http://www.wikidata.org/entity/Q3069904,http://www.wikidata.org/entity/Q3394906
http://www.wikidata.org/entity/Q3069904,http://www.wikidata.org/entity/Q107718539
http://www.wikidata.org/entity/Q3075498,http://www.wikidata.org/entity/Q492067
http://www.wikidata.org/entity/Q3075498,http://www.wikidata.org/entity/Q106586236
http://www.wikidata.org/entity/Q3080963,http://www.wikidata.org/entity/Q11544988
http://www.wikidata.org/entity/Q3080963,http://www.wikidata.org/entity/Q11638369
http://www.wikidata.org/entity/Q3083000,http://www.wikidata.org/entity/Q27939
http://www.wikidata.org/entity/Q3083000,http://www.wikidata.org/entity/Q15974722
http://www.wikidata.org/entity/Q3083000,http://www.wikidata.org/entity/Q108297202
http://www.wikidata.org/entity/Q3084222,http://www.wikidata.org/entity/Q170611
http://www.wikidata.org/entity/Q3085344,http://www.wikidata.org/entity/Q727781
http://www.wikidata.org/entity/Q3085344,http://www.wikidata.org/entity/Q5645984
http://www.wikidata.org/entity/Q3089524,http://www.wikidata.org/entity/Q5464451
http://www.wikidata.org/entity/Q3089524,http://www.wikidata.org/entity/Q7309098
http://www.wikidata.org/entity/Q3090876,http://www.wikidata.org/entity/Q188237
http://www.wikidata.org/entity/Q3090876,http://www.wikidata.org/entity/Q316930
http://www.wikidata.org/entity/Q3091180,http://www.wikidata.org/entity/Q107192370
http://www.wikidata.org/entity/Q3091180,http://www.wikidata.org/entity/Q107192506
http://www.wikidata.org/entity/Q3092733,http://www.wikidata.org/entity/Q11399
http://www.wikidata.org/entity/Q3092733,http://www.wikidata.org/entity/Q2579987
http://www.wikidata.org/entity/Q3094259,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q3094259,http://www.wikidata.org/entity/Q16148439
http://www.wikidata.org/entity/Q3098078,http://www.wikidata.org/entity/Q388906
http://www.wikidata.org/entity/Q3098078,http://www.wikidata.org/entity/Q1046920
http://www.wikidata.org/entity/Q3106448,http://www.wikidata.org/entity/Q16555308
http://www.wikidata.org/entity/Q3106448,http://www.wikidata.org/entity/Q17176998
http://www.wikidata.org/entity/Q3106448,http://www.wikidata.org/entity/Q98528197
http://www.wikidata.org/entity/Q3108920,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3108920,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q3108920,http://www.wikidata.org/entity/Q1100989
http://www.wikidata.org/entity/Q3109641,http://www.wikidata.org/entity/Q10838732
http://www.wikidata.org/entity/Q3110519,http://www.wikidata.org/entity/Q108857617
http://www.wikidata.org/entity/Q3111428,http://www.wikidata.org/entity/Q9759
http://www.wikidata.org/entity/Q3111428,http://www.wikidata.org/entity/Q180268
http://www.wikidata.org/entity/Q3114644,http://www.wikidata.org/entity/Q3328728
http://www.wikidata.org/entity/Q3116754,http://www.wikidata.org/entity/Q183504
http://www.wikidata.org/entity/Q3116754,http://www.wikidata.org/entity/Q1166726
http://www.wikidata.org/entity/Q3117305,http://www.wikidata.org/entity/Q546264
http://www.wikidata.org/entity/Q3117305,http://www.wikidata.org/entity/Q1418683
http://www.wikidata.org/entity/Q3121396,http://www.wikidata.org/entity/Q3071
http://www.wikidata.org/entity/Q3121396,http://www.wikidata.org/entity/Q3437814
http://www.wikidata.org/entity/Q3129432,http://www.wikidata.org/entity/Q5958515
http://www.wikidata.org/entity/Q3129432,http://www.wikidata.org/entity/Q7832297
http://www.wikidata.org/entity/Q3129432,http://www.wikidata.org/entity/Q12976278
http://www.wikidata.org/entity/Q3135787,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3135787,http://www.wikidata.org/entity/Q2267955
http://www.wikidata.org/entity/Q3135790,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q3135791,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q3135791,http://www.wikidata.org/entity/Q3328693
http://www.wikidata.org/entity/Q3135792,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3135793,http://www.wikidata.org/entity/Q11401
http://www.wikidata.org/entity/Q3135793,http://www.wikidata.org/entity/Q1503406
http://www.wikidata.org/entity/Q3135794,http://www.wikidata.org/entity/Q469630
http://www.wikidata.org/entity/Q3135794,http://www.wikidata.org/entity/Q3328756
http://www.wikidata.org/entity/Q3135796,http://www.wikidata.org/entity/Q899215
http://www.wikidata.org/entity/Q3135796,http://www.wikidata.org/entity/Q3827483
http://www.wikidata.org/entity/Q3135799,http://www.wikidata.org/entity/Q387236
http://www.wikidata.org/entity/Q3135799,http://www.wikidata.org/entity/Q17069284
http://www.wikidata.org/entity/Q3135801,http://www.wikidata.org/entity/Q2363645
http://www.wikidata.org/entity/Q3135801,http://www.wikidata.org/entity/Q5413526
http://www.wikidata.org/entity/Q3135807,http://www.wikidata.org/entity/Q2579987
http://www.wikidata.org/entity/Q3135807,http://www.wikidata.org/entity/Q5413526
http://www.wikidata.org/entity/Q3140141,http://www.wikidata.org/entity/Q83440
http://www.wikidata.org/entity/Q3141879,http://www.wikidata.org/entity/Q11639
http://www.wikidata.org/entity/Q3141879,http://www.wikidata.org/entity/Q492096
http://www.wikidata.org/entity/Q3141879,http://www.wikidata.org/entity/Q3085344
http://www.wikidata.org/entity/Q3151435,http://www.wikidata.org/entity/Q43343
http://www.wikidata.org/entity/Q3160589,http://www.wikidata.org/entity/Q3015654
http://www.wikidata.org/entity/Q3160589,http://www.wikidata.org/entity/Q7639201
http://www.wikidata.org/entity/Q846784,http://www.wikidata.org/entity/Q110471193
http://www.wikidata.org/entity/Q846833,http://www.wikidata.org/entity/Q8341
http://www.wikidata.org/entity/Q848399,http://www.wikidata.org/entity/Q373342
http://www.wikidata.org/entity/Q848457,http://www.wikidata.org/entity/Q388906
http://www.wikidata.org/entity/Q848852,http://www.wikidata.org/entity/Q851213
http://www.wikidata.org/entity/Q850412,http://www.wikidata.org/entity/Q37073
http://www.wikidata.org/entity/Q850412,http://www.wikidata.org/entity/Q45981
http://www.wikidata.org/entity/Q851213,http://www.wikidata.org/entity/Q9778
http://www.wikidata.org/entity/Q851213,http://www.wikidata.org/entity/Q11787389
http://www.wikidata.org/entity/Q852027,http://www.wikidata.org/entity/Q9730
